~id, initials:String, department:String, title:String, ~label
26899,J.A.,Analyst 1- Quality and Excellence,C3 Quality Assurance,Employee
26901,E.N.,Consultant - International English Asia,C3 Support,Employee
26907,D.E.,Consultant - International English Asia,C3 Support,Employee
26909,R.E.,Consultant - International English Asia,C3 Support,Employee
26911,E.L.,Consultant - International English Asia,C3 Support,Employee
26915,N.S.,Software Development Eng II,Development Products,Employee
26919,L.H.,Consultant - SalesSupport,C3 Support,Employee
26920,J.S.,Consultant - CDT Sales Support,Australia CDT,Employee
26926,M.T.,Eng - Software Development V,Customer Experience,Employee
26927,W.N.,Eng - Software Development II,Products,Employee
26928,M.T.,Dir - Internal Audit,Legal,Employee
26931,C.A.,Consultant - SalesSupport,Customer Development Team,Employee
26932,M.L.,Principal Software Engineer - UX Platform,Customer Experience,Employee
26933,S.Y.,Search Marketing Manager,Global Market Operations,Employee
26935,P.I.,Consultant - FOS Chat,Front of Site Chat Consultant,Employee
26936,S.A.,Consultant - FOS Chat,International Chat,Employee
26939,G.L.,Consultant - Hosting Support Web Pro,Reseller Support,Employee
26941,P.A.,Consultant - SalesSupport,Customer Development Team,Employee
26945,B.H.,Consultant - FOS Chat,Front of Site Chat Consultant,Employee
26948,S.H.,Rep - Advanced Technical Support,Advanced Technical Support,Employee
26949,S.I.,Consultant - SalesSupport,Customer Development Team,Employee
26952,S.I.,Consultant - SalesSupport,Customer Development Team,Employee
26953,A.I.,Admin - Systems I,Cloud Infrastructure and IT,Employee
26955,V.L.,Admin - Systems I,Cloud Infrastructure and IT,Employee
26956,F.A.,Workday Consultant,People Operations,Employee
26957,A.N.,Sup - Manila International Chat,International Chat,Employee
26958,N.A.,Eng - Software Development II,Products,Employee
26959,R.N.,PPC Executive,Marketing,Employee
26960,R.Y.,Analyst - Website Security Support I,Security - Sucuri,Employee
26961,T.A.,Rep - Advanced Technical Support,Hosting Support Web Pro,Employee
26962,M.A.,Accountant,Creditor - Accounting,Employee
26968,M.W.,Spec - Marketing,Marketing,Employee
26970,M.T.,Spec - Marketing,Marketing,Employee
26973,C.N.,Senior Core Network Engineer,Network,Employee
26978,B.A.,Consultant - SalesSupport,C3 Support,Employee
26993,M.W.,Consultant - SalesSupport,Billing,Employee
26994,E.C.,Consultant - SalesSupport,C3 Support,Employee
26995,S.N.,Head of Employment Brand,People Operations,Employee
26997,B.Y.,Consultant - SalesSupport,Inbound Services,Employee
27001,M.Y.,Head of CDT US Operations,Customer Development Team,Employee
27002,O.A.,Coord - Corporate Events,WHD,Employee
27008,A.I.,Website Specialist I,Website Creation,Employee
27014,D.N.,Sr. Spec - Marketing,Marketing and Brand,Employee
27016,D.N.,Rep - Managed Services Wordpress Expert II,Hosting Support Managed Services,Employee
27017,D.A.,Program Manager I,Products,Employee
27019,A.U.,Consultant - C3 I,Inbound for 123 reg,Employee
27020,R.H.,Sr. Manager - C3 India,C3 Management,Employee
27022,T.S.,Data Center Technician,Data Center,Employee
27023,I.L.,HE Iberia 1st Support,Inbound for HE Spain,Employee
27028,Y.O.,QA Analyst,C3 Management,Employee
27030,M.S.,Rep - Advanced Technical Support - Hosting,C3 Management,Employee
27043,I.I.,Sup - C3,CDT Portuguese,Employee
27044,C.E.,Coach - C3 (H),Portuguese Chat,Employee
27055,D.O.,Eng - Software Development I,Development Products,Employee
27056,D.N.,Rep - Customer Development Team,UK CDT,Employee
27058,R.Y.,Rep - Customer Development Team,UK CDT,Employee
27064,S.N.,Consultant - SalesSupport,C3 Management,Employee
27072,D.D.,Sup - Inbound Sales Supp,C3 Management,Employee
27094,S.I.,Software Development Engineer III,Global Platform,Employee
27097,A.M.,Director Marketing,Marketing,Employee
27102,J.Y.,Consultant - SalesSupport,C3 Support,Employee
27105,B.N.,Consultant - SalesSupport,Inbound Services,Employee
27109,S.N.,Consultant - SalesSupport,Inbound Services,Employee
27111,C.E.,Customer Consultation & Care Representative - French Bilingual,Canadian French Support,Employee
27114,A.W.,Consultant - SalesSupport,C3 Support,Employee
27117,M.I.,Consultant - SalesSupport,C3 Support,Employee
27121,A.L.,Consultant - SalesSupport,Billing,Employee
27122,C.N.,Mitarbeiter Customer Care,Inbound for Host Europe,Employee
27126,J.N.,Eng - Security III,Cloud Infrastructure and IT,Employee
27145,C.Y.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27154,N.A.,Mgr - Project,Brand Management,Employee
27159,Z.A.,Order Management Agent,Inbound for Domainfactory,Employee
27160,H.N.,Manager Payment Operations,Global Market Operations,Employee
27165,D.E.,Learning Professional I,Professional Development,Employee
27167,R.O.,Coach - C3 (H),Billing,Employee
27168,J.E.,Consultant - International English Asia,C3 Support,Employee
27176,S.P.,Sr Business Analytics Analyst I,Products,Employee
27178,E.U.,Order Management Agent,Inbound for Domainfactory,Employee
27179,S.E.,Sup - Manila International Chat,International Chat,Employee
27188,A.Z.,Sup - Inbound Sales Supp,C3 Management,Employee
27196,D.I.,Rep - Advanced Technical Support,Advanced Technical Support,Employee
27198,J.I.,Consultant - SalesSupport,C3 Support,Employee
27202,F.A.,Workday Consultant,Human Resources,Employee
27205,G.O.,Wirtschaftsprüfer,Creditor - Accounting,Employee
27206,C.S.,Workday Consultant,Human Resources,Employee
27208,J.N.,Dir - Software Development,Global Platform,Employee
27209,A.O.,Senior Compensation Analyst-Customer Care,Care Analytics,Employee
27211,S.N.,Vice President C3 International,C3 Management,Employee
27212,A.O.,Consultant - SalesSupport,LATAM Hosting Sales and Support,Employee
27218,G.E.,Learning Professional II,C3 Training,Employee
27219,R.O.,Sup - C3,US Multilanguage Support,Employee
27220,W.Y.,Sup - C3,US Multilanguage Support,Employee
27222,R.N.,Lead - Customer Care Center (C3),US Multilanguage Support,Employee
27223,A.O.,Lead - Customer Care Center (C3),US Multilanguage Support,Employee
27232,J.E.,Rep - Advanced Technical Support - Hosting,Advanced Technical Support,Employee
27236,E.A.,Sup - C3,US Multilanguage Support,Employee
27238,A.A.,Consultant - SalesSupport,US Multilanguage Support,Employee
27245,F.O.,Consultant - SalesSupport,LATAM Hosting Sales and Support,Employee
27246,I.A.,Lead - Customer Care Center (C3),US Multilanguage Support,Employee
27248,E.Y.,Analyst 1- Quality and Excellence,C3 Quality Assurance,Employee
27255,E.O.,Analyst - Business I,C3 Management,Employee
27257,K.E.,Tech - DC Ops III,Data Center,Employee
27259,S.N.,Sr. Mgr - Business Analytics,Global Market Operations,Employee
27262,C.E.,Mgr - Business Analytics,Products,Employee
27266,A.Y.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27267,C.Y.,Consultant - Productivity I,Productivity,Employee
27276,J.N.,Consultant - Productivity I,Productivity Premier,Employee
27277,R.B.,Consultant - SalesSupport,Australia CDT,Employee
27278,J.E.,Consultant - SalesSupport,C3 Support,Employee
27283,M.A.,Consultant - FOS Chat,International Chat,Employee
27284,P.H.,Coach - C3 (H),International Chat,Employee
27286,A.I.,Consultant - SalesSupport,Customer Development Team,Employee
27288,N.N.,Consultant - FOS Chat,International Chat,Employee
27291,I.N.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27292,C.A.,Consultant - FOS Chat,Front of Site Chat Consultant,Employee
27293,S.R.,Admin - Systems I (H),Technology Engineering,Employee
27294,H.H.,Consultant - FOS Chat,Front of Site Chat Consultant,Employee
27295,S.M.,Rep - Advanced Technical Support,Advanced Technical Support,Employee
27297,R.A.,Consultant - FOS Chat,International Chat,Employee
27302,P.A.,Consultant - International English Asia,C3 Support,Employee
27303,J.N.,Consultant - International English Asia,C3 Support,Employee
27309,A.N.,Consultant - International English Asia,C3 Support,Employee
27315,J.R.,Consultant - EMEA Chat,Sales and Support Chat,Employee
27317,A.N.,Coach - C3,Billing,Employee
27319,E.O.,Consultant - EMEA Chat,Hosting Support Shared Chat,Employee
27320,R.K.,Consultant - Productivity I,Productivity,Employee
27322,M.E.,Consultant - Hosting Support Server Chat,Hosting Support Shared Chat,Employee
27325,A.S.,Mgr - Project,Products,Employee
27326,E.D.,Tech - DC Ops I,Cloud Infrastructure and IT,Employee
27327,R.O.,Eng - Software Development III,Products,Employee
27333,S.A.,Consultant - SalesSupport,C3 Support,Employee
27334,G.I.,Consultant - SalesSupport,C3 Support,Employee
27337,F.N.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27340,V.H.,Consultant - SalesSupport,C3 Support,Employee
27341,S.A.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27343,M.D.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27349,P.I.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27350,M.I.,Consultant - SalesSupport,C3 Support,Employee
27353,M.Z.,Consultant - FOS Chat,International Chat,Employee
27359,R.T.,Eng - Software Development IV,Products,Employee
27361,N.C.,Consultant - Productivity I,Productivity,Employee
27365,I.K.,Consultant - SalesSupport,C3 Support,Employee
27366,L.N.,Consultant - SalesSupport,C3 Support,Employee
27369,R.L.,Consultant - SalesSupport,C3 Support,Employee
27370,A.N.,Consultant - SalesSupport,C3 Support,Employee
27372,C.A.,Hosting Sales & Support Consultant,Hosting Support Phones,Employee
27373,J.E.,Consultant - CDT Sales Support,CDT GoDaddy Business Advisors,Employee
27375,G.Y.,Consultant - SalesSupport,C3 Support,Employee
27376,T.E.,Consultant - SalesSupport,C3 Support,Employee
27381,J.N.,Consultant - CDT Sales Support,Australia CDT,Employee
27382,D.D.,Consultant - SalesSupport,C3 Support,Employee
27389,J.B.,LDP,Productivity,Employee
27394,L.I.,Website Specialist II,Website Creation,Employee
27397,T.S.,Consultant - Hosting Support I,Reseller Support,Employee
27398,B.N.,Website Specialist II,Website Creation,Employee
27399,M.L.,Spec - Sales & Retention,Professional Services,Employee
27400,K.S.,Consultant - CDT Sales Support,CDT GoDaddy Business Advisors,Employee
27401,J.A.,Rep - Managed Services Wordpress Expert I,Hosting Support Managed Services,Employee
27403,D.O.,Rep - Managed Services Wordpress Expert II,Hosting Support Managed Services,Employee
27404,X.).,Software Development Engineer II,Global Platform,Employee
27407,T.S.,Consultant - CDT Sales Support,Australia CDT,Employee
27412,K.E.,LDP,Hosting Support Phones,Employee
27418,A.X.,Assoc - Multilingual Secure Certificate Services I,Secure Certificate Services,Employee
27419,X.A.,Website Specialist III,Professional Services,Employee
27421,H.I.,Website Specialist III,Professional Services,Employee
27424,M.L.,Solutions Engineer I,Hosting Support Managed Services,Employee
27426,A.T.,Program Manager,C3 Management,Employee
27427,J.Y.,Sr. Mgr - Accounting,Accounting and Finance,Employee
27428,T.M.,Principal Software Engineer - Networking,Cloud Infrastructure and IT,Employee
27429,J.I.,Mgr - C3 Site,C3 Management,Employee
27430,K.N.,HR Manager,Human Resources,Employee
27432,E.A.,Custodial Supervisor,Accounting and Finance,Employee
27433,K.Y.,Visual Designer,Products,Employee
27434,C.A.,Mgr - Marketing,Corporate Development,Employee
27439,C.S.,Creative Dir - Sr,Marketing and Brand,Employee
27440,R.N.,Consultant - Manila International Chat,International Chat,Employee
27444,J.N.,Rep - Advanced Technical Support,Advanced Technical Support,Employee
27447,M.M.,Consultant - International English Asia,C3 Support,Employee
27455,R.N.,Consultant - SalesSupport,C3 Domains,Employee
27457,C.E.,Sup - SalesSupport,C3 Domains,Employee
27461,S.A.,Rep - Managed Services Wordpress Expert II,Hosting Support Managed Services,Employee
27465,L.A.,Corporate Recruiter,People Operations,Employee
27466,J.O.,Sr. Mgr - Software Development,Products,Employee
27468,O.N.,WPPS - Supervisor,Hosting Support Managed Services,Employee
27475,Z.Y.,Consultant - SalesSupport,C3 Support,Employee
27478,M.S.,Consultant - Productivity I,Productivity,Employee
27479,R.N.,Consultant - SalesSupport,C3 Support,Employee
27482,S.A.,Consultant - SalesSupport,C3 Support,Employee
27483,D.E.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27487,D.A.,Consultant - SalesSupport,C3 Support,Employee
27494,W.E.,Consultant - Prdctvty III,Mid-Market,Employee
27504,A.M.,Consultant - Productivity I,Productivity,Employee
27519,J.S.,Guard - Security,Accounting and Finance,Employee
27521,S.T.,Outbound Sales Advisor,Outbound for 123 reg,Employee
27526,S.I.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27532,S.J.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27537,M.J.,Consultant - SalesSupport,C3 Support,Employee
27539,V.R.,Spec - Domain Srvcs II,C3 Management,Employee
27540,J.Y.,Coord - Facilities & Maintenance,Accounting and Finance,Employee
27542,E.I.,Territory Sales Manager,Security - Sucuri,Employee
27549,D.O.,Scrum Master,IT Project Management & Management,Employee
27550,A.A.,General Ledger Accountant,Creditor - Accounting,Employee
27555,M.W.,Eng - Software Development III,Accounting and Finance,Employee
27556,J.N.,Coord - Facilities & Maintenance,Accounting and Finance,Employee
27560,D.O.,Rep - Managed Services Wordpress Expert II,Hosting Support Managed Services,Employee
27561,L.A.,Analyst - BI I,Customer Experience,Employee
27563,J.A.,Rep - Managed Services Wordpress Expert II,Hosting Support Managed Services,Employee
27568,M.E.,Consultant - International English Asia,C3 Support,Employee
27570,R.S.,Consultant - International English Asia,C3 Support,Employee
27582,R.L.,Consultant - SalesSupport,C3 Domains,Employee
27587,L.S.,Rep - Customer Development Team,UK CDT,Employee
27594,K.E.,Rep - Customer Development Team,UK CDT,Employee
27599,C.S.,Analyst - BI III,Marketing,Employee
27600,C.A.,LDP,Productivity,Employee
27601,D.H.,Senior Software Development Engineer - Technology Integration,Global Platform,Employee
27604,J.Y.,Consultant - SalesSupport,C3 Support,Employee
27605,C.A.,Director Income Tax Accounting,Accounting and Finance,Employee
27609,T.Y.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27611,S.A.,Internal Communications Manager,Care Communications,Employee
27612,R.Y.,Eng - Software Development III,Customer Experience,Employee
27615,T.S.,Outbound Sales Advisor,Outbound for 123 reg,Employee
27619,P.I.,Consultant - SalesSupport,C3 Support,Employee
27620,A.A.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27621,S.K.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27622,N.N.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27629,A.R.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27632,S.D.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27636,H.H.,Consultant - Hosting Support Web Pro,Hosting Support Web Pro,Employee
27641,S.A.,Website Specialist I,Website Creation,Employee
27643,A.A.,Consultant - SalesSupport,C3 Support,Employee
27646,N.S.,Consultant - SalesSupport,C3 Support,Employee
27653,R.Y.,Productivity Advanced Services Representative,Productivity Advanced Services,Employee
27654,A.N.,Consultant - SalesSupport,Inbound Services,Employee
27655,B.E.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27662,A.W.,Advisor - GoDaddy Business,CDT Web Presence,Employee
27665,D.A.,Analyst 1- Quality and Excellence,C3 Quality Assurance,Employee
27668,A.N.,Eng - Software Development II,Products,Employee
27669,G.H.,Consultant - Hosting Support I,Hosting Support Phones,Employee
27670,S.A.,Recruiter III,Human Resources,Employee
27673,M.K.,Consultant - SalesSupport,Hosting Support Sales,Employee
27677,K.K.,Eng - Software Development IV,Cloud Infrastructure and IT,Employee
27680,R.E.,Marketing-Advertising,Employee
27685,P.K.,LDP,C3 Support,Employee
27689,D.N.,Director of Strategic Pricing,Global Market Operations,Employee
27693,J.S.,Eng - Data Center III,Cloud Infrastructure and IT,Employee
27694,C.E.,Consultant - SalesSupport,C3 Support,Employee
27712,S.A.,LDP,C3 Support,Employee
27718,K.A.,Sup - C3,C3 Management,Employee
27719,S.H.,Consultant - C3 Internet Sales and Serv,C3 Quality Assurance,Employee
27721,T.N.,Lead - Customer Care Center (C3),C3 Support,Employee
27724,V.R.,Rep - Managed Services Wordpress Expert II,Hosting Support Managed Services,Employee
27725,D.N.,Rep - Managed Services Wordpress Expert I,Hosting Support Managed Services,Employee
27728,P.G.,Rep - Managed Services Wordpress Expert II,Hosting Support Managed Services,Employee
27730,M.N.,Website Specialist I,Website Creation,Employee
27733,M.Y.,Sales support,C3 Support,Employee
27737,S.N.,Consultant - Productivity I,Productivity,Employee
